clone,light_trt,genotype,day,hour,position,id,meani,sd,uci,lci,med,exp,active,ID
P17_2,Dark,1|1,1,2,V32,54,0.29951127,NA,0.325072569,0.254807692,0.307692308,Dec2.23,1,P17_2_Dark_54
P17_2,Dark,1|1,1,3,V32,54,0.122069597,NA,0.251923077,0.031620879,0.095238095,Dec2.23,1,P17_2_Dark_54
P17_2,Dark,1|1,1,4,V32,54,0.094361591,NA,0.249935897,0.002857143,0.048076923,Dec2.23,0,P17_2_Dark_54
P17_2,Dark,1|1,2,5,V32,54,0.005494505,NA,0.026923077,0,0,Dec2.23,0,P17_2_Dark_54
P17_2,Dark,1|1,2,6,V32,54,0.035701204,NA,0.171126374,0,0,Dec2.23,0,P17_2_Dark_54
P17_2,Dark,1|1,2,7,V32,54,0.017805308,NA,0.055769231,0,0.009615385,Dec2.23,0,P17_2_Dark_54
P17_2,Dark,1|1,2,8,V32,54,0.026059655,NA,0.071153846,0,0.019230769,Dec2.23,0,P17_2_Dark_54
P17_2,Dark,1|1,2,9,V32,54,0.009615385,NA,0.039423077,0,0,Dec2.23,0,P17_2_Dark_54
P17_2,Dark,1|1,2,10,V32,54,0,NA,0,0,0,Dec2.23,0,P17_2_Dark_54
P17_2,Dark,1|1,2,11,V32,54,0,NA,0,0,0,Dec2.23,0,P17_2_Dark_54
P17_2,Dark,1|1,2,12,V32,54,0,NA,0,0,0,Dec2.23,0,P17_2_Dark_54
P17_12,White,1|1,1,1,V33,31,0.677771191,NA,0.758145864,0.589423077,0.660194175,Dec2.23,1,P17_12_White_31
P17_12,White,1|1,1,2,V33,31,0.629709576,NA,0.731730769,0.507967033,0.634615385,Dec2.23,1,P17_12_White_31
P17_12,White,1|1,1,3,V33,31,0.574337001,NA,0.696135176,0.419230769,0.567307692,Dec2.23,1,P17_12_White_31
P17_12,White,1|1,1,4,V33,31,0.607125076,NA,0.796588072,0.432692308,0.580952381,Dec2.23,1,P17_12_White_31
P17_12,White,1|1,2,5,V33,31,0.652498445,NA,0.9,0.483708273,0.625,Dec2.23,1,P17_12_White_31
P17_12,White,1|1,2,6,V33,31,0.544531659,NA,0.708653846,0.366346154,0.580952381,Dec2.23,1,P17_12_White_31
P17_12,White,1|1,2,7,V33,31,0.608557157,NA,0.792564103,0.413760269,0.625,Dec2.23,1,P17_12_White_31
P17_12,White,1|1,2,8,V33,31,0.543557389,NA,0.673269231,0.290384615,0.622641509,Dec2.23,1,P17_12_White_31
P17_12,White,1|1,2,9,V33,31,0.534433378,NA,0.642307692,0.398626374,0.54368932,Dec2.23,1,P17_12_White_31
P17_12,White,1|1,2,10,V33,31,0.653038362,NA,0.833516484,0.527501867,0.611650485,Dec2.23,1,P17_12_White_31
P17_12,White,1|1,2,11,V33,31,0.628123249,NA,0.753730769,0.448076923,0.634615385,Dec2.23,1,P17_12_White_31
P17_12,White,1|1,2,12,V33,31,0.699625897,NA,0.872797216,0.560576923,0.663461538,Dec2.23,1,P17_12_White_31
P17_12,Blue,1|1,1,1,V33,35,0.67306705,NA,0.789423077,0.546153846,0.644230769,Dec2.23,1,P17_12_Blue_35
P17_12,Blue,1|1,1,2,V33,35,0.636055074,NA,0.781386067,0.550192308,0.605769231,Dec2.23,1,P17_12_Blue_35
P17_12,Blue,1|1,1,3,V33,35,0.685974218,NA,0.787225275,0.602149321,0.669902913,Dec2.23,1,P17_12_Blue_35
P17_12,Blue,1|1,1,4,V33,35,0.663671488,NA,0.829450549,0.528528753,0.580952381,Dec2.23,1,P17_12_Blue_35
P17_12,Blue,1|1,2,5,V33,35,0.375195355,NA,0.737229276,0.058744557,0.371428571,Dec2.23,1,P17_12_Blue_35
P17_12,Blue,1|1,2,6,V33,35,0.002747253,NA,0.009615385,0,0,Dec2.23,0,P17_12_Blue_35
P17_12,Blue,1|1,2,7,V33,35,0.017857143,NA,0.068269231,0,0,Dec2.23,0,P17_12_Blue_35
P17_12,Blue,1|1,2,8,V33,35,0.44250069,NA,0.607220965,0.102630624,0.533980583,Dec2.23,1,P17_12_Blue_35
P17_12,Blue,1|1,2,9,V33,35,0.415607012,NA,0.572115385,0.207692308,0.438095238,Dec2.23,1,P17_12_Blue_35
P17_12,Blue,1|1,2,10,V33,35,0.189719077,NA,0.345641026,0.002884615,0.262135922,Dec2.23,1,P17_12_Blue_35
P17_12,Blue,1|1,2,11,V33,35,0.002734171,NA,0.009587912,0,0,Dec2.23,0,P17_12_Blue_35
P17_12,Blue,1|1,2,12,V33,35,0,NA,0,0,0,Dec2.23,0,P17_12_Blue_35
P17_12,Dark,1|1,1,1,V33,39,0.229846322,NA,0.303846154,0.181730769,0.219047619,Dec2.23,1,P17_12_Dark_39
P17_12,Dark,1|1,1,2,V33,39,0.205237305,NA,0.256016484,0.145174165,0.211538462,Dec2.23,1,P17_12_Dark_39
P17_12,Dark,1|1,1,3,V33,39,0.19447933,NA,0.244587912,0.156730769,0.192307692,Dec2.23,1,P17_12_Dark_39
P17_12,Dark,1|1,1,4,V33,39,0.205429095,NA,0.249285714,0.132692308,0.221153846,Dec2.23,1,P17_12_Dark_39
P17_12,Dark,1|1,2,5,V33,39,0.194309682,NA,0.26801612,0.129807692,0.182692308,Dec2.23,1,P17_12_Dark_39
P17_12,Dark,1|1,2,6,V33,39,0.25248561,NA,0.344230769,0.202564103,0.230769231,Dec2.23,1,P17_12_Dark_39
P17_12,Dark,1|1,2,7,V33,39,0.170988221,NA,0.188901099,0.153846154,0.173076923,Dec2.23,1,P17_12_Dark_39
P17_12,Dark,1|1,2,8,V33,39,0.198369667,NA,0.2375,0.146153846,0.20952381,Dec2.23,1,P17_12_Dark_39
P17_12,Dark,1|1,2,9,V33,39,0.215489273,NA,0.290384615,0.144358974,0.211538462,Dec2.23,1,P17_12_Dark_39
P17_12,Dark,1|1,2,10,V33,39,0.21377551,NA,0.282692308,0.14525641,0.211538462,Dec2.23,1,P17_12_Dark_39
P17_12,Dark,1|1,2,11,V33,39,0.180042727,NA,0.223683719,0.156263736,0.173076923,Dec2.23,1,P17_12_Dark_39
P17_12,Dark,1|1,2,12,V33,39,0.199574707,NA,0.268777213,0.140384615,0.201923077,Dec2.23,1,P17_12_Dark_39
P17_12,White,1|1,1,1,V34,32,0.681526021,NA,0.875054427,0.556730769,0.615384615,Dec2.23,1,P17_12_White_32
P17_12,White,1|1,1,2,V34,32,0.671176293,NA,0.748529412,0.623349057,0.653846154,Dec2.23,1,P17_12_White_32
P17_12,White,1|1,1,3,V34,32,0.640253794,NA,0.779230769,0.480641026,0.647619048,Dec2.23,1,P17_12_White_32
P17_12,White,1|1,1,4,V34,32,0.5683281,NA,0.762820513,0.390054945,0.557692308,Dec2.23,1,P17_12_White_32
P17_12,White,1|1,2,5,V34,32,0.486882571,NA,0.665281927,0.331703297,0.480769231,Dec2.23,1,P17_12_White_32
P17_12,White,1|1,2,6,V34,32,0.580250659,NA,0.685199849,0.411538462,0.615384615,Dec2.23,1,P17_12_White_32
P17_12,White,1|1,2,7,V34,32,0.584817788,NA,0.767421384,0.308653846,0.663461538,Dec2.23,1,P17_12_White_32
P17_12,White,1|1,2,8,V34,32,0.499035547,NA,0.591573548,0.433952577,0.480769231,Dec2.23,1,P17_12_White_32
P17_12,White,1|1,2,9,V34,32,0.545009602,NA,0.8375,0.208728529,0.451923077,Dec2.23,1,P17_12_White_32
P17_12,White,1|1,2,10,V34,32,0.708377787,NA,0.957692308,0.478846154,0.701923077,Dec2.23,1,P17_12_White_32
P17_12,White,1|1,2,11,V34,32,0.621406927,NA,0.947379336,0.38620239,0.523809524,Dec2.23,1,P17_12_White_32
P17_12,White,1|1,2,12,V34,32,0.521313729,NA,0.687717707,0.31164115,0.611650485,Dec2.23,1,P17_12_White_32
P17_12,Blue,1|1,1,1,V34,36,0.40267646,NA,0.500604396,0.309615385,0.398058252,Dec2.23,1,P17_12_Blue_36
P17_12,Blue,1|1,1,2,V34,36,0.301091743,NA,0.551923077,0.076923077,0.278846154,Dec2.23,1,P17_12_Blue_36
P17_12,Blue,1|1,1,3,V34,36,0.309154919,NA,0.467619048,0.151923077,0.316831683,Dec2.23,1,P17_12_Blue_36
P17_12,Blue,1|1,1,4,V34,36,0.306802721,NA,0.459615385,0.146153846,0.326923077,Dec2.23,1,P17_12_Blue_36
P17_12,Blue,1|1,2,5,V34,36,0.336529822,NA,0.453846154,0.218867925,0.336538462,Dec2.23,1,P17_12_Blue_36
P17_12,Blue,1|1,2,6,V34,36,0.345487037,NA,0.456730769,0.236053025,0.317307692,Dec2.23,1,P17_12_Blue_36
P17_12,Blue,1|1,2,7,V34,36,0.270925772,NA,0.334615385,0.203461538,0.278846154,Dec2.23,1,P17_12_Blue_36
P17_12,Blue,1|1,2,8,V34,36,0.225908593,NA,0.308653846,0.100384615,0.25,Dec2.23,1,P17_12_Blue_36
P17_12,Blue,1|1,2,9,V34,36,0.272141866,NA,0.485576923,0.137087912,0.262135922,Dec2.23,1,P17_12_Blue_36
P17_12,Blue,1|1,2,10,V34,36,0.318713961,NA,0.460499307,0.214423077,0.281553398,Dec2.23,1,P17_12_Blue_36
P17_12,Blue,1|1,2,11,V34,36,0.240457647,NA,0.390384615,0.121153846,0.238095238,Dec2.23,1,P17_12_Blue_36
P17_12,Blue,1|1,2,12,V34,36,0.300024277,NA,0.491346154,0.147115385,0.295238095,Dec2.23,1,P17_12_Blue_36
P17_12,Dark,1|1,1,1,V34,40,0.301482233,NA,0.430769231,0.171374663,0.326923077,Dec2.23,1,P17_12_Dark_40
P17_12,Dark,1|1,1,2,V34,40,0.272572149,NA,0.359615385,0.168930818,0.269230769,Dec2.23,1,P17_12_Dark_40
P17_12,Dark,1|1,1,3,V34,40,0.253453689,NA,0.309615385,0.211538462,0.247619048,Dec2.23,1,P17_12_Dark_40
P17_12,Dark,1|1,1,4,V34,40,0.304173208,NA,0.391346154,0.236538462,0.295238095,Dec2.23,1,P17_12_Dark_40
P17_12,Dark,1|1,2,5,V34,40,0.311989673,NA,0.376282051,0.246698113,0.298076923,Dec2.23,1,P17_12_Dark_40
P17_12,Dark,1|1,2,6,V34,40,0.462297227,NA,0.543269231,0.403846154,0.447619048,Dec2.23,1,P17_12_Dark_40
P17_12,Dark,1|1,2,7,V34,40,0.37989396,NA,0.509941945,0.263461538,0.384615385,Dec2.23,1,P17_12_Dark_40
P17_12,Dark,1|1,2,8,V34,40,0.369630639,NA,0.45,0.287536284,0.384615385,Dec2.23,1,P17_12_Dark_40
P17_12,Dark,1|1,2,9,V34,40,0.36074045,NA,0.458653846,0.291346154,0.346153846,Dec2.23,1,P17_12_Dark_40
P17_12,Dark,1|1,2,10,V34,40,0.25066719,NA,0.285576923,0.217307692,0.238095238,Dec2.23,1,P17_12_Dark_40
P17_12,Dark,1|1,2,11,V34,40,0.254154918,NA,0.319137416,0.136538462,0.276190476,Dec2.23,1,P17_12_Dark_40
P17_12,Dark,1|1,2,12,V34,40,0.314556243,NA,0.369230769,0.214423077,0.336538462,Dec2.23,1,P17_12_Dark_40
P17_12,White,1|1,1,1,V35,33,0.631471718,NA,0.7962627,0.522115385,0.615384615,Dec2.23,1,P17_12_White_33
P17_12,White,1|1,1,2,V35,33,0.523708569,NA,0.622133527,0.453489011,0.509615385,Dec2.23,1,P17_12_White_33
P17_12,White,1|1,1,3,V35,33,0.57918629,NA,0.871043956,0.339423077,0.615384615,Dec2.23,1,P17_12_White_33
P17_12,White,1|1,1,4,V35,33,0.702943485,NA,0.961538462,0.338049451,0.780952381,Dec2.23,1,P17_12_White_33
P17_12,White,1|1,2,5,V35,33,0.77127825,NA,0.942307692,0.579807692,0.754716981,Dec2.23,1,P17_12_White_33
P17_12,White,1|1,2,6,V35,33,0.78512597,NA,0.942692308,0.547694175,0.778846154,Dec2.23,1,P17_12_White_33
P17_12,White,1|1,2,7,V35,33,0.703442829,NA,0.914423077,0.437971698,0.723809524,Dec2.23,1,P17_12_White_33
P17_12,White,1|1,2,8,V35,33,0.708791209,NA,1.053846154,0.363461538,0.682692308,Dec2.23,1,P17_12_White_33
P17_12,White,1|1,2,9,V35,33,0.682994296,NA,1.009276018,0.384935897,0.718446602,Dec2.23,1,P17_12_White_33
P17_12,White,1|1,2,10,V35,33,0.790789019,NA,0.885384615,0.550186706,0.855769231,Dec2.23,1,P17_12_White_33
P17_12,White,1|1,2,11,V35,33,0.723642377,NA,0.980384615,0.515384615,0.75,Dec2.23,1,P17_12_White_33
P17_12,White,1|1,2,12,V35,33,0.78860243,NA,0.929570042,0.553519594,0.817307692,Dec2.23,1,P17_12_White_33
P17_12,Blue,1|1,1,1,V35,37,0.460654465,NA,0.757030812,0.285758345,0.403846154,Dec2.23,1,P17_12_Blue_37
P17_12,Blue,1|1,1,2,V35,37,0.609243886,NA,0.939517345,0.411071429,0.566037736,Dec2.23,1,P17_12_Blue_37
P17_12,Blue,1|1,1,3,V35,37,0.563626989,NA,0.761538462,0.333589744,0.6,Dec2.23,1,P17_12_Blue_37
P17_12,Blue,1|1,1,4,V35,37,0.563697144,NA,0.725,0.395769231,0.557692308,Dec2.23,1,P17_12_Blue_37
P17_12,Blue,1|1,2,5,V35,37,0.539891936,NA,0.752884615,0.265983309,0.548076923,Dec2.23,1,P17_12_Blue_37
P17_12,Blue,1|1,2,6,V35,37,0.418354265,NA,0.545192308,0.221153846,0.438095238,Dec2.23,1,P17_12_Blue_37
P17_12,Blue,1|1,2,7,V35,37,0.29821515,NA,0.510576923,0.201923077,0.269230769,Dec2.23,1,P17_12_Blue_37
P17_12,Blue,1|1,2,8,V35,37,0.337675663,NA,0.486318681,0.119176343,0.388349515,Dec2.23,1,P17_12_Blue_37
P17_12,Blue,1|1,2,9,V35,37,0.469086866,NA,0.558215086,0.323076923,0.504761905,Dec2.23,1,P17_12_Blue_37
P17_12,Blue,1|1,2,10,V35,37,0.488173731,NA,0.59974359,0.390384615,0.490384615,Dec2.23,1,P17_12_Blue_37
P17_12,Blue,1|1,2,11,V35,37,0.333956577,NA,0.5,0.223653846,0.32038835,Dec2.23,1,P17_12_Blue_37
P17_12,Blue,1|1,2,12,V35,37,0.377740588,NA,0.551401099,0.221661829,0.355769231,Dec2.23,1,P17_12_Blue_37
P17_12,Dark,1|1,1,1,V35,41,0.329368206,NA,0.426596517,0.248076923,0.326923077,Dec2.23,1,P17_12_Dark_41
P17_12,Dark,1|1,1,2,V35,41,0.377612729,NA,0.447115385,0.313461538,0.380952381,Dec2.23,1,P17_12_Dark_41
P17_12,Dark,1|1,1,3,V35,41,0.354788069,NA,0.375,0.331703297,0.346153846,Dec2.23,1,P17_12_Dark_41
P17_12,Dark,1|1,1,4,V35,41,0.284955521,NA,0.353846154,0.223076923,0.276190476,Dec2.23,1,P17_12_Dark_41
P17_12,Dark,1|1,2,5,V35,41,0.305290128,NA,0.360961538,0.215729318,0.317307692,Dec2.23,1,P17_12_Dark_41
P17_12,Dark,1|1,2,6,V35,41,0.246925693,NA,0.309615385,0.201923077,0.240384615,Dec2.23,1,P17_12_Dark_41
P17_12,Dark,1|1,2,7,V35,41,0.269551652,NA,0.3375,0.232967033,0.25,Dec2.23,1,P17_12_Dark_41
P17_12,Dark,1|1,2,8,V35,41,0.309163927,NA,0.410512821,0.246698113,0.288461538,Dec2.23,1,P17_12_Dark_41
P17_12,Dark,1|1,2,9,V35,41,0.42518315,NA,0.535576923,0.3,0.442307692,Dec2.23,1,P17_12_Dark_41
P17_12,Dark,1|1,2,10,V35,41,0.332836211,NA,0.406565934,0.261538462,0.326923077,Dec2.23,1,P17_12_Dark_41
P17_12,Dark,1|1,2,11,V35,41,0.317460741,NA,0.408653846,0.238782051,0.326923077,Dec2.23,1,P17_12_Dark_41
P17_12,Dark,1|1,2,12,V35,41,0.291956202,NA,0.5058418,0.096153846,0.278846154,Dec2.23,1,P17_12_Dark_41
P17_12,White,1|1,1,1,V36,34,0.246110404,NA,0.371117562,0.158589744,0.240384615,Dec2.23,1,P17_12_White_34
P17_12,White,1|1,1,2,V36,34,0.26258849,NA,0.500961538,0.132837446,0.211538462,Dec2.23,1,P17_12_White_34
P17_12,White,1|1,1,3,V36,34,0.292085296,NA,0.475,0.087051282,0.295238095,Dec2.23,1,P17_12_White_34
P17_12,White,1|1,1,4,V36,34,0.31359236,NA,0.536098901,0.184615385,0.25,Dec2.23,1,P17_12_White_34
P17_12,White,1|1,2,5,V36,34,0.288911268,NA,0.359615385,0.201306241,0.295238095,Dec2.23,1,P17_12_White_34
P17_12,White,1|1,2,6,V36,34,0.286656201,NA,0.39043956,0.214423077,0.288461538,Dec2.23,1,P17_12_White_34
P17_12,White,1|1,2,7,V36,34,0.349414759,NA,0.565384615,0.173222061,0.336538462,Dec2.23,1,P17_12_White_34
P17_12,White,1|1,2,8,V36,34,0.391932012,NA,0.578864296,0.228846154,0.39047619,Dec2.23,1,P17_12_White_34
P17_12,White,1|1,2,9,V36,34,0.264717425,NA,0.327884615,0.160576923,0.285714286,Dec2.23,1,P17_12_White_34
P17_12,White,1|1,2,10,V36,34,0.306724228,NA,0.370512821,0.249038462,0.298076923,Dec2.23,1,P17_12_White_34
P17_12,White,1|1,2,11,V36,34,0.333546966,NA,0.515384615,0.18476475,0.326923077,Dec2.23,1,P17_12_White_34
P17_12,White,1|1,2,12,V36,34,0.465197763,NA,0.580448718,0.374981858,0.461538462,Dec2.23,1,P17_12_White_34
P17_12,Blue,1|1,1,1,V36,38,0,NA,0,0,0,Dec2.23,0,P17_12_Blue_38
P17_12,Blue,1|1,1,2,V36,38,0.316692831,NA,0.514423077,0,0.447619048,Dec2.23,1,P17_12_Blue_38
P17_12,Blue,1|1,1,3,V36,38,0.620538985,NA,0.695192308,0.549038462,0.619047619,Dec2.23,1,P17_12_Blue_38
P17_12,Blue,1|1,1,4,V36,38,0.619322344,NA,0.700961538,0.564761905,0.615384615,Dec2.23,1,P17_12_Blue_38
P17_12,Blue,1|1,2,5,V36,38,0.613315413,NA,0.761510989,0.437681422,0.653846154,Dec2.23,1,P17_12_Blue_38
P17_12,Blue,1|1,2,6,V36,38,0.276726845,NA,0.515576923,0,0.307692308,Dec2.23,1,P17_12_Blue_38
P17_12,Blue,1|1,2,7,V36,38,0.258372199,NA,0.549477222,0,0.355769231,Dec2.23,1,P17_12_Blue_38
P17_12,Blue,1|1,2,8,V36,38,0.147833299,NA,0.398076923,0,0.096153846,Dec2.23,1,P17_12_Blue_38
P17_12,Blue,1|1,2,9,V36,38,0.149725275,NA,0.545192308,0,0,Dec2.23,1,P17_12_Blue_38
P17_12,Blue,1|1,2,10,V36,38,0.358817373,NA,0.414487179,0.243186813,0.384615385,Dec2.23,1,P17_12_Blue_38
P17_12,Blue,1|1,2,11,V36,38,0.506933924,NA,0.586538462,0.468012821,0.480769231,Dec2.23,1,P17_12_Blue_38
P17_12,Blue,1|1,2,12,V36,38,0.013477089,NA,0.066037736,0,0,Dec2.23,0,P17_12_Blue_38
P17_12,Dark,1|1,1,1,V36,42,0.256942429,NA,0.327158926,0.183653846,0.266666667,Dec2.23,1,P17_12_Dark_42
P17_12,Dark,1|1,1,2,V36,42,0.273736955,NA,0.375,0.214423077,0.240384615,Dec2.23,1,P17_12_Dark_42
P17_12,Dark,1|1,1,3,V36,42,0.260635793,NA,0.342307692,0.184615385,0.259615385,Dec2.23,1,P17_12_Dark_42
P17_12,Dark,1|1,1,4,V36,42,0.300078493,NA,0.353846154,0.247435897,0.304761905,Dec2.23,1,P17_12_Dark_42
P17_12,Dark,1|1,2,5,V36,42,0.339242765,NA,0.378846154,0.289478022,0.346153846,Dec2.23,1,P17_12_Dark_42
P17_12,Dark,1|1,2,6,V36,42,0.33762428,NA,0.430769231,0.236089744,0.336538462,Dec2.23,1,P17_12_Dark_42
P17_12,Dark,1|1,2,7,V36,42,0.39379733,NA,0.443522013,0.325,0.394230769,Dec2.23,1,P17_12_Dark_42
P17_12,Dark,1|1,2,8,V36,42,0.317265731,NA,0.420192308,0.230769231,0.288461538,Dec2.23,1,P17_12_Dark_42
P17_12,Dark,1|1,2,9,V36,42,0.339648936,NA,0.391346154,0.290158371,0.346153846,Dec2.23,1,P17_12_Dark_42
P17_12,Dark,1|1,2,10,V36,42,0.330102041,NA,0.416153846,0.233791209,0.307692308,Dec2.23,1,P17_12_Dark_42
P17_12,Dark,1|1,2,11,V36,42,0.418835637,NA,0.559615385,0.303846154,0.398058252,Dec2.23,1,P17_12_Dark_42
P17_12,Dark,1|1,2,12,V36,42,0.453496118,NA,0.617709111,0.306730769,0.490566038,Dec2.23,1,P17_12_Dark_42
P17_64,White,1|1,1,1,V37,67,1.097395807,NA,1.291592395,0.868745098,1.137254902,Dec2.23,1,P17_64_White_67
P17_64,White,1|1,1,2,V37,67,1.135001885,NA,1.331,0.904807692,1.215686275,Dec2.23,1,P17_64_White_67
P17_64,White,1|1,1,3,V37,67,0.707967033,NA,0.907692308,0.550192308,0.692307692,Dec2.23,1,P17_64_White_67
P17_64,White,1|1,1,4,V37,67,0.805716902,NA,0.967554945,0.585897436,0.807692308,Dec2.23,1,P17_64_White_67
P17_64,White,1|1,2,5,V37,67,0.734310052,NA,0.820555152,0.594230769,0.761904762,Dec2.23,1,P17_64_White_67
P17_64,White,1|1,2,6,V37,67,0.902125787,NA,1.095192308,0.588834951,0.951456311,Dec2.23,1,P17_64_White_67
P17_64,White,1|1,2,7,V37,67,0.539816652,NA,1.267948718,0,0.442307692,Dec2.23,1,P17_64_White_67
P17_64,White,1|1,2,8,V37,67,0.39010989,NA,1.036538462,0.008653846,0.269230769,Dec2.23,1,P17_64_White_67
P17_64,White,1|1,2,9,V37,67,0.167517007,NA,0.532692308,0,0.047619048,Dec2.23,1,P17_64_White_67
P17_64,White,1|1,2,10,V37,67,0.321650968,NA,0.761263736,0,0.365384615,Dec2.23,1,P17_64_White_67
P17_64,White,1|1,2,11,V37,67,0.286847861,NA,0.853342046,0,0.115384615,Dec2.23,1,P17_64_White_67
P17_64,White,1|1,2,12,V37,67,0.452577185,NA,0.825961538,0.049038462,0.523809524,Dec2.23,1,P17_64_White_67
P17_64,Blue,1|1,1,1,V37,71,0.605856486,NA,0.707545076,0.467704708,0.603960396,Dec2.23,1,P17_64_Blue_71
P17_64,Blue,1|1,1,2,V37,71,0.413842663,NA,0.564649321,0.297232704,0.403846154,Dec2.23,1,P17_64_Blue_71
P17_64,Blue,1|1,1,3,V37,71,0.346276636,NA,0.429807692,0.195927602,0.4,Dec2.23,1,P17_64_Blue_71
P17_64,Blue,1|1,1,4,V37,71,0.074215833,NA,0.289423077,0,0.019230769,Dec2.23,0,P17_64_Blue_71
P17_64,Blue,1|1,2,5,V37,71,0.065286346,NA,0.188480392,0,0.019230769,Dec2.23,0,P17_64_Blue_71
P17_64,Blue,1|1,2,6,V37,71,0.163219134,NA,0.320475113,0.041346154,0.182692308,Dec2.23,1,P17_64_Blue_71
P17_64,Blue,1|1,2,7,V37,71,0.152472527,NA,0.222115385,0.089423077,0.144230769,Dec2.23,1,P17_64_Blue_71
P17_64,Blue,1|1,2,8,V37,71,0.164631779,NA,0.352312964,0.066858974,0.132075472,Dec2.23,1,P17_64_Blue_71
P17_64,Blue,1|1,2,9,V37,71,0.289577369,NA,0.49392911,0.1375,0.285714286,Dec2.23,1,P17_64_Blue_71
P17_64,Blue,1|1,2,10,V37,71,0.064495029,NA,0.213461538,0,0,Dec2.23,0,P17_64_Blue_71
P17_64,Blue,1|1,2,11,V37,71,0.141384956,NA,0.294102564,0,0.153846154,Dec2.23,1,P17_64_Blue_71
P17_64,Blue,1|1,2,12,V37,71,0.135792779,NA,0.253846154,0.002884615,0.142857143,Dec2.23,1,P17_64_Blue_71
P17_64,White,1|1,1,1,V38,68,0.636489697,NA,1.037047101,0.33247913,0.601941748,Dec2.23,1,P17_64_White_68
P17_64,White,1|1,1,2,V38,68,0.80106549,NA,1.159129902,0.301,0.989130435,Dec2.23,1,P17_64_White_68
P17_64,White,1|1,1,3,V38,68,0.829592039,NA,1.118724787,0.495615385,0.854166667,Dec2.23,1,P17_64_White_68
P17_64,White,1|1,1,4,V38,68,0.253413666,NA,0.654807692,0,0.057692308,Dec2.23,1,P17_64_White_68
P17_64,White,1|1,2,5,V38,68,0.195944674,NA,0.614372739,0,0.057692308,Dec2.23,1,P17_64_White_68
P17_64,White,1|1,2,6,V38,68,0.184065934,NA,0.532692308,0,0.038461538,Dec2.23,1,P17_64_White_68
P17_64,White,1|1,2,7,V38,68,0.267990768,NA,0.499253174,0.04775641,0.320754717,Dec2.23,1,P17_64_White_68
P17_64,White,1|1,2,8,V38,68,0.742920843,NA,0.871493213,0.638470874,0.730769231,Dec2.23,1,P17_64_White_68
P17_64,White,1|1,2,9,V38,68,0.513722928,NA,0.766990291,0.243269231,0.538461538,Dec2.23,1,P17_64_White_68
P17_64,White,1|1,2,10,V38,68,0.42093068,NA,0.878902715,0.005769231,0.438095238,Dec2.23,1,P17_64_White_68
P17_64,White,1|1,2,11,V38,68,0.690628492,NA,0.999302413,0.520604396,0.601941748,Dec2.23,1,P17_64_White_68
P17_64,White,1|1,2,12,V38,68,0.530570963,NA,0.73245283,0.370752427,0.490384615,Dec2.23,1,P17_64_White_68
P17_64,Blue,1|1,1,1,V38,72,0.122600288,NA,0.252398922,0.023076923,0.105769231,Dec2.23,1,P17_64_Blue_72
P17_64,Blue,1|1,1,2,V38,72,0.039524155,NA,0.108091437,0,0.019230769,Dec2.23,0,P17_64_Blue_72
P17_64,Blue,1|1,1,3,V38,72,0.013736264,NA,0.055769231,0,0,Dec2.23,0,P17_64_Blue_72
P17_64,Blue,1|1,1,4,V38,72,0.004120879,NA,0.020192308,0,0,Dec2.23,0,P17_64_Blue_72
P17_64,Blue,1|1,2,5,V38,72,0,NA,0,0,0,Dec2.23,0,P17_64_Blue_72
P17_64,Blue,1|1,2,6,V38,72,0,NA,0,0,0,Dec2.23,0,P17_64_Blue_72
P17_64,Blue,1|1,2,7,V38,72,0.03021978,NA,0.148076923,0,0,Dec2.23,0,P17_64_Blue_72
P17_64,Blue,1|1,2,8,V38,72,0.020552561,NA,0.075961538,0,0,Dec2.23,0,P17_64_Blue_72
P17_64,Blue,1|1,2,9,V38,72,0.042543171,NA,0.131730769,0,0.009615385,Dec2.23,0,P17_64_Blue_72
P17_64,Blue,1|1,2,10,V38,72,0,NA,0,0,0,Dec2.23,0,P17_64_Blue_72
P17_64,Blue,1|1,2,11,V38,72,0.017897151,NA,0.076045556,0,0,Dec2.23,0,P17_64_Blue_72
P17_64,Blue,1|1,2,12,V38,72,0.02870225,NA,0.102179487,0,0,Dec2.23,0,P17_64_Blue_72
P17_64,Dark,1|1,1,1,V38,76,0.240653663,NA,0.273113208,0.217307692,0.238095238,Dec2.23,1,P17_64_Dark_76
P17_64,Dark,1|1,1,2,V38,76,0.20772489,NA,0.30782967,0.102884615,0.182692308,Dec2.23,1,P17_64_Dark_76
P17_64,Dark,1|1,1,3,V38,76,0.205468341,NA,0.255,0.168141026,0.192307692,Dec2.23,1,P17_64_Dark_76
P17_64,Dark,1|1,1,4,V38,76,0.264311879,NA,0.334615385,0.142307692,0.276190476,Dec2.23,1,P17_64_Dark_76
P17_64,Dark,1|1,2,5,V38,76,0.273374604,NA,0.35357402,0.182994505,0.288461538,Dec2.23,1,P17_64_Dark_76
P17_64,Dark,1|1,2,6,V38,76,0.295015699,NA,0.346153846,0.232115385,0.307692308,Dec2.23,1,P17_64_Dark_76
P17_64,Dark,1|1,2,7,V38,76,0.326763376,NA,0.468867925,0.203846154,0.323809524,Dec2.23,1,P17_64_Dark_76
P17_64,Dark,1|1,2,8,V38,76,0.350152296,NA,0.470824176,0.257692308,0.326923077,Dec2.23,1,P17_64_Dark_76
