slurmID,Sample,Species,Continent,bam,fast.name,fast.wildcard,Origin,for.fasta,rev.fasta
114,Spring_2017_DBunk_73,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_472-index_8nt_N5_438_SL324299_Spring_2017_DBunk_73,index_8nt_N7_472-index_8nt_N5_438_SL324299,Europe,NA,NA
115,Spring_2017_DBunk_99,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_560-index_8nt_N5_438_SL324219_Spring_2017_DBunk_99,index_8nt_N7_560-index_8nt_N5_438_SL324219,Europe,NA,NA
116,index_8nt_N7_10-index_8nt_N5_438_SL378868_Spring_2018_Pond6_19,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/bam_dorthe_fin,NA,NA,Dorthe,HHY27DSXX_s1_1_index_8nt_N7_10-index_8nt_N5_438_SL378868,HHY27DSXX_s1_2_index_8nt_N7_10-index_8nt_N5_438_SL378868
117,index_8nt_N7_10-index_8nt_N5_509_SL378879_Spring_2018_Pond17_7,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/bam_dorthe_fin,NA,NA,Dorthe,HHY27DSXX_s1_1_index_8nt_N7_10-index_8nt_N5_509_SL378879,HHY27DSXX_s1_2_index_8nt_N7_10-index_8nt_N5_509_SL378879
118,April_2017_DBunk_50,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,5008-AB_index_8nt_1_SL282894_April_2017_DBunk_50,5008-AB_index_8nt_1_SL282894,Europe,NA,NA
119,index_8nt_N7_10-index_8nt_N5_700_SL378901_Spring_2018_Pond30_18,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/bam_dorthe_fin,NA,NA,Dorthe,HHY27DSXX_s1_1_index_8nt_N7_10-index_8nt_N5_700_SL378901,HHY27DSXX_s1_2_index_8nt_N7_10-index_8nt_N5_700_SL378901
120,index_8nt_N7_10-index_8nt_N5_71_SL379015_Spring_2018_Pond17_63,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/bam_dorthe_fin,NA,NA,Dorthe,HHY27DSXX_s1_1_index_8nt_N7_10-index_8nt_N5_71_SL379015,HHY27DSXX_s1_2_index_8nt_N7_10-index_8nt_N5_71_SL379015
121,index_8nt_N7_2-index_8nt_N5_438_SL378971_Spring_2018_Pond17_6,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/bam_dorthe_fin,NA,NA,Dorthe,HHY27DSXX_s1_1_index_8nt_N7_215-index_8nt_N5_438_SL378940,HHY27DSXX_s1_2_index_8nt_N7_215-index_8nt_N5_438_SL378940
122,index_8nt_N7_2-index_8nt_N5_509_SL378982_Spring_2018_Pond22_68,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/bam_dorthe_fin,NA,NA,Dorthe,HHY27DSXX_s1_1_index_8nt_N7_215-index_8nt_N5_509_SL378941,HHY27DSXX_s1_2_index_8nt_N7_215-index_8nt_N5_509_SL378941
123,index_8nt_N7_2-index_8nt_N5_685_SL378993_Spring_2018_Pond30_16,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/bam_dorthe_fin,NA,NA,Dorthe,HHY27DSXX_s1_1_index_8nt_N7_215-index_8nt_N5_685_SL378942,HHY27DSXX_s1_2_index_8nt_N7_215-index_8nt_N5_685_SL378942
124,index_8nt_N7_2-index_8nt_N5_71_SL378834_Spring_2018_Pond19_6,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/bam_dorthe_fin,NA,NA,Dorthe,HHY27DSXX_s1_1_index_8nt_N7_215-index_8nt_N5_71_SL378912,HHY27DSXX_s1_2_index_8nt_N7_215-index_8nt_N5_71_SL378912
125,April_2017_DBunk_52,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,5008-AB_index_8nt_3_SL282896_April_2017_DBunk_52,5008-AB_index_8nt_3_SL282896,Europe,NA,NA
126,index_8nt_N7_472-index_8nt_N5_438_SL378975_Spring_2018_Pond24_23,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/bam_dorthe_fin,NA,NA,Dorthe,HHY27DSXX_s1_1_index_8nt_N7_472-index_8nt_N5_438_SL378975,HHY27DSXX_s1_2_index_8nt_N7_472-index_8nt_N5_438_SL378975
127,index_8nt_N7_215-index_8nt_N5_239_SL378934_Spring_2018_Pond2_2,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/bam_dorthe_fin,NA,NA,Dorthe,HHY27DSXX_s1_1_index_8nt_N7_294-index_8nt_N5_239_SL378946,HHY27DSXX_s1_2_index_8nt_N7_294-index_8nt_N5_239_SL378946
128,index_8nt_N7_215-index_8nt_N5_685_SL378942_Spring_2018_Pond17_10,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/bam_dorthe_fin,NA,NA,Dorthe,HHY27DSXX_s1_1_index_8nt_N7_294-index_8nt_N5_685_SL378951,HHY27DSXX_s1_2_index_8nt_N7_294-index_8nt_N5_685_SL378951
129,index_8nt_N7_215-index_8nt_N5_700_SL378943_Spring_2018_Pond24_1,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/bam_dorthe_fin,NA,NA,Dorthe,HHY27DSXX_s1_1_index_8nt_N7_294-index_8nt_N5_700_SL378952,HHY27DSXX_s1_2_index_8nt_N7_294-index_8nt_N5_700_SL378952
130,index_8nt_N7_215-index_8nt_N5_71_SL378912_Spring_2018_Pond24_7,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/bam_dorthe_fin,NA,NA,Dorthe,HHY27DSXX_s1_1_index_8nt_N7_294-index_8nt_N5_71_SL378944,HHY27DSXX_s1_2_index_8nt_N7_294-index_8nt_N5_71_SL378944
131,index_8nt_N7_294-index_8nt_N5_239_SL378946_Spring_2018_Pond17_65,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/bam_dorthe_fin,NA,NA,Dorthe,HHY27DSXX_s1_1_index_8nt_N7_2-index_8nt_N5_239_SL378949,HHY27DSXX_s1_2_index_8nt_N7_2-index_8nt_N5_239_SL378949
132,index_8nt_N7_294-index_8nt_N5_436_SL378947_Spring_2018_Pond2_10,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/bam_dorthe_fin,NA,NA,Dorthe,HHY27DSXX_s1_1_index_8nt_N7_2-index_8nt_N5_436_SL378960,HHY27DSXX_s1_2_index_8nt_N7_2-index_8nt_N5_436_SL378960
133,index_8nt_N7_294-index_8nt_N5_509_SL378950_Spring_2018_Pond6_6,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/bam_dorthe_fin,NA,NA,Dorthe,HHY27DSXX_s1_1_index_8nt_N7_2-index_8nt_N5_509_SL378982,HHY27DSXX_s1_2_index_8nt_N7_2-index_8nt_N5_509_SL378982
134,index_8nt_N7_294-index_8nt_N5_685_SL378951_Spring_2018_Pond6_22,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/bam_dorthe_fin,NA,NA,Dorthe,HHY27DSXX_s1_1_index_8nt_N7_2-index_8nt_N5_685_SL378993,HHY27DSXX_s1_2_index_8nt_N7_2-index_8nt_N5_685_SL378993
135,index_8nt_N7_294-index_8nt_N5_700_SL378952_Spring_2018_Pond17_11,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/bam_dorthe_fin,NA,NA,Dorthe,HHY27DSXX_s1_1_index_8nt_N7_2-index_8nt_N5_700_SL379004,HHY27DSXX_s1_2_index_8nt_N7_2-index_8nt_N5_700_SL379004
136,index_8nt_N7_711-index_8nt_N5_436_SL379018_Spring_2018_Pond30_5,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/bam_dorthe_fin,NA,NA,Dorthe,HHY27DSXX_s1_1_index_8nt_N7_711-index_8nt_N5_436_SL379018,HHY27DSXX_s1_2_index_8nt_N7_711-index_8nt_N5_436_SL379018
137,index_8nt_N7_303-index_8nt_N5_239_SL378955_Spring_2018_Pond24_19,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/bam_dorthe_fin,NA,NA,Dorthe,HHY27DSXX_s1_1_index_8nt_N7_303-index_8nt_N5_239_SL378955,HHY27DSXX_s1_2_index_8nt_N7_303-index_8nt_N5_239_SL378955
138,index_8nt_N7_303-index_8nt_N5_436_SL378956_Spring_2018_Pond17_69,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/bam_dorthe_fin,NA,NA,Dorthe,HHY27DSXX_s1_1_index_8nt_N7_303-index_8nt_N5_436_SL378956,HHY27DSXX_s1_2_index_8nt_N7_303-index_8nt_N5_436_SL378956
139,index_8nt_N7_303-index_8nt_N5_685_SL378959_Spring_2018_Pond6_9,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/bam_dorthe_fin,NA,NA,Dorthe,HHY27DSXX_s1_1_index_8nt_N7_303-index_8nt_N5_685_SL378959,HHY27DSXX_s1_2_index_8nt_N7_303-index_8nt_N5_685_SL378959
140,index_8nt_N7_303-index_8nt_N5_700_SL378961_Spring_2018_Pond6_23,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/bam_dorthe_fin,NA,NA,Dorthe,HHY27DSXX_s1_1_index_8nt_N7_303-index_8nt_N5_700_SL378961,HHY27DSXX_s1_2_index_8nt_N7_303-index_8nt_N5_700_SL378961
141,April_2017_DBunk_63,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,5008-AB_index_8nt_249_SL282919_April_2017_DBunk_63,5008-AB_index_8nt_249_SL282919,Europe,NA,NA
142,index_8nt_N7_303-index_8nt_N5_71_SL378953_Spring_2018_Pond17_12,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/bam_dorthe_fin,NA,NA,Dorthe,HHY27DSXX_s1_1_index_8nt_N7_303-index_8nt_N5_71_SL378953,HHY27DSXX_s1_2_index_8nt_N7_303-index_8nt_N5_71_SL378953
143,index_8nt_N7_389-index_8nt_N5_184_SL378963_Spring_2018_Pond17_16,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/bam_dorthe_fin,NA,NA,Dorthe,HHY27DSXX_s1_1_index_8nt_N7_389-index_8nt_N5_184_SL378963,HHY27DSXX_s1_2_index_8nt_N7_389-index_8nt_N5_184_SL378963
144,index_8nt_N7_389-index_8nt_N5_436_SL378965_Spring_2018_Pond24_20,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/bam_dorthe_fin,NA,NA,Dorthe,HHY27DSXX_s1_1_index_8nt_N7_389-index_8nt_N5_436_SL378965,HHY27DSXX_s1_2_index_8nt_N7_389-index_8nt_N5_436_SL378965
145,April17_2018_D8_Male5,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,index_8nt_N7_2-index_8nt_N5_71_SL406279_April17_2018_D8_Male5,index_8nt_N7_2-index_8nt_N5_71_SL406279,Europe,NA,NA
146,index_8nt_N7_389-index_8nt_N5_700_SL378969_Spring_2018_Pond6_10,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/bam_dorthe_fin,NA,NA,Dorthe,HHY27DSXX_s1_1_index_8nt_N7_389-index_8nt_N5_700_SL378969,HHY27DSXX_s1_2_index_8nt_N7_389-index_8nt_N5_700_SL378969
147,index_8nt_N7_389-index_8nt_N5_71_SL378962_Spring_2018_Pond6_24,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/bam_dorthe_fin,NA,NA,Dorthe,HHY27DSXX_s1_1_index_8nt_N7_389-index_8nt_N5_71_SL378962,HHY27DSXX_s1_2_index_8nt_N7_389-index_8nt_N5_71_SL378962
148,index_8nt_N7_472-index_8nt_N5_184_SL378972_Spring_2018_Pond6_25,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/bam_dorthe_fin,NA,NA,Dorthe,HHY27DSXX_s1_1_index_8nt_N7_472-index_8nt_N5_184_SL378972,HHY27DSXX_s1_2_index_8nt_N7_472-index_8nt_N5_184_SL378972
149,index_8nt_N7_472-index_8nt_N5_239_SL378973_Spring_2018_Pond17_19,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/bam_dorthe_fin,NA,NA,Dorthe,HHY27DSXX_s1_1_index_8nt_N7_472-index_8nt_N5_239_SL378973,HHY27DSXX_s1_2_index_8nt_N7_472-index_8nt_N5_239_SL378973
150,index_8nt_N7_472-index_8nt_N5_509_SL378976_Spring_2018_Pond17_73,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/bam_dorthe_fin,NA,NA,Dorthe,HHY27DSXX_s1_1_index_8nt_N7_472-index_8nt_N5_509_SL378976,HHY27DSXX_s1_2_index_8nt_N7_472-index_8nt_N5_509_SL378976
151,index_8nt_N7_472-index_8nt_N5_71_SL378970_Spring_2018_Pond6_11,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/bam_dorthe_fin,NA,NA,Dorthe,HHY27DSXX_s1_1_index_8nt_N7_472-index_8nt_N5_71_SL378970,HHY27DSXX_s1_2_index_8nt_N7_472-index_8nt_N5_71_SL378970
152,index_8nt_N7_484-index_8nt_N5_184_SL378980_Spring_2018_Pond6_12,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/bam_dorthe_fin,NA,NA,Dorthe,HHY27DSXX_s1_1_index_8nt_N7_484-index_8nt_N5_184_SL378980,HHY27DSXX_s1_2_index_8nt_N7_484-index_8nt_N5_184_SL378980
153,index_8nt_N7_484-index_8nt_N5_239_SL378981_Spring_2018_Pond17_1,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/bam_dorthe_fin,NA,NA,Dorthe,HHY27DSXX_s1_1_index_8nt_N7_484-index_8nt_N5_239_SL378981,HHY27DSXX_s1_2_index_8nt_N7_484-index_8nt_N5_239_SL378981
154,index_8nt_N7_484-index_8nt_N5_436_SL378983_Spring_2018_Pond17_20,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/bam_dorthe_fin,NA,NA,Dorthe,HHY27DSXX_s1_1_index_8nt_N7_484-index_8nt_N5_436_SL378983,HHY27DSXX_s1_2_index_8nt_N7_484-index_8nt_N5_436_SL378983
155,index_8nt_N7_484-index_8nt_N5_509_SL378985_Spring_2018_Pond24_24,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/bam_dorthe_fin,NA,NA,Dorthe,HHY27DSXX_s1_1_index_8nt_N7_484-index_8nt_N5_509_SL378985,HHY27DSXX_s1_2_index_8nt_N7_484-index_8nt_N5_509_SL378985
156,index_8nt_N7_484-index_8nt_N5_685_SL378986_Spring_2018_Pond17_74,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/bam_dorthe_fin,NA,NA,Dorthe,HHY27DSXX_s1_1_index_8nt_N7_484-index_8nt_N5_685_SL378986,HHY27DSXX_s1_2_index_8nt_N7_484-index_8nt_N5_685_SL378986
157,index_8nt_N7_587-index_8nt_N5_239_SL378990_Spring_2018_Pond6_13,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/bam_dorthe_fin,NA,NA,Dorthe,HHY27DSXX_s1_1_index_8nt_N7_587-index_8nt_N5_239_SL378990,HHY27DSXX_s1_2_index_8nt_N7_587-index_8nt_N5_239_SL378990
158,index_8nt_N7_587-index_8nt_N5_436_SL378991_Spring_2018_Pond17_2,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/bam_dorthe_fin,NA,NA,Dorthe,HHY27DSXX_s1_1_index_8nt_N7_587-index_8nt_N5_436_SL378991,HHY27DSXX_s1_2_index_8nt_N7_587-index_8nt_N5_436_SL378991
159,index_8nt_N7_587-index_8nt_N5_438_SL378992_Spring_2018_Pond17_22,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/bam_dorthe_fin,NA,NA,Dorthe,HHY27DSXX_s1_1_index_8nt_N7_587-index_8nt_N5_438_SL378992,HHY27DSXX_s1_2_index_8nt_N7_587-index_8nt_N5_438_SL378992
160,index_8nt_N7_675-index_8nt_N5_700_SL379005_Spring_2018_Pond25_20,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/bam_dorthe_fin,NA,NA,Dorthe,HHY27DSXX_s1_1_index_8nt_N7_675-index_8nt_N5_700_SL379005,HHY27DSXX_s1_2_index_8nt_N7_675-index_8nt_N5_700_SL379005
161,April_2017_DBunk_71,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/Euro_bams,5008-AB_index_8nt_703_SL282985_April_2017_DBunk_71,5008-AB_index_8nt_703_SL282985,Europe,NA,NA
162,index_8nt_N7_675-index_8nt_N5_239_SL378999_Spring_2018_Pond5_8,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/bam_dorthe_fin,NA,NA,Dorthe,HHY27DSXX_s1_1_index_8nt_N7_675-index_8nt_N5_239_SL378999,HHY27DSXX_s1_2_index_8nt_N7_675-index_8nt_N5_239_SL378999
163,index_8nt_N7_675-index_8nt_N5_436_SL379000_Spring_2018_Pond6_14,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/bam_dorthe_fin,NA,NA,Dorthe,HHY27DSXX_s1_1_index_8nt_N7_675-index_8nt_N5_436_SL379000,HHY27DSXX_s1_2_index_8nt_N7_675-index_8nt_N5_436_SL379000
164,index_8nt_N7_675-index_8nt_N5_438_SL379001_Spring_2018_Pond17_3,Daphnia pulex,Europe,/scratch/csm6hg/daphnia_phylo/all_bam/bam_dorthe_fin,NA,NA,Dorthe,HHY27DSXX_s1_1_index_8nt_N7_675-index_8nt_N5_438_SL379001,HHY27DSXX_s1_2_index_8nt_N7_675-index_8nt_N5_438_SL379001
